Game Name,TA,GS,TAD,Num,Time,Score
Family Game Night 4: The Game Show (EU),1497,1000,497,31,12.0,1283.9166666666667
Family Game Night 4: The Game Show,1769,1000,769,31,15.0,1589.2666666666667
Fallout: New Vegas,2016,1000,1016,50,60.0,846.6666666666666
Fallout 3,1676,1000,676,50,60.0,563.3333333333334
Falling Skies,1703,1000,703,20,40.0,351.5
Faery: Legends of Avalon,271,200,71,12,6.0,142.0
Fable: The Journey,2509,1000,1509,50,12.0,6287.5
Fable III,1859,1000,859,50,25.0,1718.0
Fable II Pub Games,284,200,84,12,8.0,126.0
Fable II,1480,1000,480,50,25.0,960.0
Fable Heroes,768,400,368,30,12.0,920.0
Fable Anniversary,2103,1000,1103,50,20.0,2757.5
FUEL,3801,1000,2801,46,60.0,2147.4333333333334
FINAL FANTASY XIII-2,1805,1000,805,31,60.0,415.9166666666667
FINAL FANTASY XIII,2660,1000,1660,35,80.0,726.25
FIFA Street 3,1762,1000,762,27,8.0,2571.75
FIFA Street,4108,1000,3108,34,40.0,2641.8
FIFA 18 (Xbox 360),2920,1000,1920,45,20.0,4320.0
FIFA 16 (Xbox 360),2542,1000,1542,44,15.0,4523.2
FIFA 15 (Xbox 360),1966,1000,966,38,15.0,2447.2
FIFA 14 (Xbox 360),1924,1000,924,43,40.0,993.3
FIFA 13,2071,1000,1071,48,40.0,1285.2
FIFA 12,2056,1000,1056,45,50.0,950.4
F1 Race Stars,3068,1000,2068,49,25.0,4053.28
F1 2014,2320,1000,1320,49,30.0,2156.0
F1 2013,4453,1000,3453,45,30.0,5179.5
F1 2012,2255,1000,1255,49,20.0,3074.75
F1 2011,2329,1000,1329,38,20.0,2525.1
F.E.A.R. 3,2684,1000,1684,50,20.0,4210.0
F.E.A.R. 2: Project Origin,4298,1000,3298,49,80.0,2020.025
Eternal Sonata (JP),1572,1000,572,22,35.0,359.54285714285714
Eternal Sonata (EU),2588,1000,1588,22,50.0,698.72
Eternal Sonata,2789,1000,1789,22,60.0,655.9666666666667
Escape Dead Island,1752,1000,752,50,15.0,2506.6666666666665
Enslaved: Odyssey to the West,1813,1000,813,48,15.0,2601.6
Enemy Front,2547,1000,1547,45,25.0,2784.6
Enchanted Arms (JP),1101,1000,101,25,40.0,63.125
Enchanted Arms,1425,1000,425,25,25.0,425.0
Elements of Destruction,487,200,287,12,6.0,574.0
El Shaddai: Ascension of the Metatron,4014,1000,3014,50,30.0,5023.333333333333
El Chavo Kart,3121,1000,2121,46,20.0,4878.3
Ecco the Dolphin,328,200,128,12,8.0,192.0
Eat Lead: The Return of Matt Hazard,1461,1000,461,50,12.0,1920.8333333333333
Earthworm Jim HD,1061,200,861,12,8.0,1291.5
Earth Defense Force: Insect Armageddon,3990,1000,2990,50,150.0,996.6666666666666
Earth Defense Force 2025,4865,1000,3865,50,300.0,644.1666666666666
Earth Defense Force 2017,2129,1000,1129,6,60.0,112.9
Dynasty Warriors: Gundam 2,2307,1000,1307,30,120.0,326.75
Dynasty Warriors 8,2847,1000,1847,41,120.0,631.0583333333333
Dynasty Warriors 7,2048,1000,1048,50,60.0,873.3333333333334
Dynasty Warriors 6 Empires,1590,1000,590,50,15.0,1966.6666666666667
Dynasty Warriors 6 (EU),1852,1000,852,48,80.0,511.2
Dynasty Warriors 6,1975,1000,975,48,80.0,585.0
Dynasty Warriors 5 Empires,1437,1000,437,36,15.0,1048.8
Dust: An Elysian Tail,762,400,362,30,15.0,724.0
Dungeons & Dragons: Daggerdale,480,200,280,12,20.0,168.0
Dungeons & Dragons: Chronicles of Mystara,1092,400,692,24,12.0,1384.0
Dungeon Siege III,2180,1000,1180,44,35.0,1483.4285714285713
Dungeon Fighter LIVE: Fall of Hendon Myre,783,400,383,20,35.0,218.85714285714286
Dungeon Defenders,532,200,332,12,80.0,49.8
Dunamis 15,1033,1000,33,24,2.0,396.0
Duke Nukem: Manhattan Project,282,200,82,12,6.0,164.0
Duke Nukem Forever,1976,1000,976,50,20.0,2440.0
Duke Nukem 3D,369,200,169,12,8.0,253.5
DuckTales Remastered (Arcade),1123,400,723,20,6.0,2410.0
Duck Dynasty (Xbox 360),1606,1000,606,33,8.0,2499.75
Driver: San Francisco,2580,1000,1580,50,40.0,1975.0
Dragon's Lair,326,200,126,12,4.0,378.0
Dragon's Dogma: Dark Arisen (Xbox 360),2061,1000,1061,50,60.0,884.1666666666666
Dragon Ball Z: Ultimate Tenkaichi,2511,1000,1511,49,25.0,2961.56
Dragon Ball Z: Battle of Z,3049,1000,2049,49,50.0,2008.02
Dragon Ball Z for Kinect,3122,1000,2122,44,8.0,11671.0
Dragon Ball Z Budokai HD Collection,1543,1000,543,43,15.0,1556.6
Dragon Ball XenoVerse (Xbox 360),2080,1000,1080,50,60.0,900.0
Dragon Age: Origins,1783,1000,783,50,60.0,652.5
Dragon Age II,1756,1000,756,50,60.0,630.0
Double Dragon Neon,2983,400,2583,30,20.0,3874.5
Doritos Crash Course 2,1095,400,695,28,8.0,2432.5
Doritos Crash Course,411,200,211,12,4.0,633.0
Domino Master,548,200,348,12,25.0,167.04
Dollar Dash,743,400,343,20,25.0,274.4
Dogfight 1942,1033,400,633,14,15.0,590.8
DmC: Devil May Cry,2584,1000,1584,48,40.0,1900.8
Divinity II: The Dragon Knight Saga (EU),1839,1000,839,50,35.0,1198.5714285714287
Divinity II: The Dragon Knight Saga,2032,1000,1032,50,35.0,1474.2857142857142
Divinity II: Ego Draconis (EU),1883,1000,883,41,40.0,905.075
Disney's Bolt,1993,1000,993,37,8.0,4592.625
Disney Universe,2293,1000,1293,40,25.0,2068.8
Disney Sing It: High School Musical 3,1241,1000,241,25,6.0,1004.1666666666666
Disney Pixar Toy Story Mania!,1184,1000,184,49,3.0,3005.3333333333335
Disney Pixar Brave: The Video Game,1752,1000,752,44,8.0,4136.0
Disney Infinity: Marvel Super Heroes - 2.0 Edition (Xbox 360),2640,1000,1640,29,20.0,2378.0
Disney Infinity 3.0 Edition (Xbox 360),2507,1000,1507,20,12.0,2511.6666666666665
Disney Epic Mickey 2: The Power of Two,5897,1000,4897,46,25.0,9010.48
Dishonored,2453,1000,1453,50,25.0,2906.0
Discs Of Tron,651,200,451,12,15.0,360.8
Digimon All-Star Rumble,4403,1000,3403,47,100.0,1599.41
Dig Dug,273,200,73,12,2.0,438.0
Diablo III: Reaper of Souls - Ultimate Evil Edition (Xbox 360),1666,1000,666,43,80.0,357.975
Diablo III,1750,1000,750,45,60.0,562.5
DiRT Showdown,3091,1000,2091,49,25.0,4098.36
DiRT 3,3006,1000,2006,50,40.0,2507.5
DiRT 2,1672,1000,672,47,20.0,1579.2
DiRT,1618,1000,618,49,25.0,1211.28
Devil May Cry HD Collection (Xbox 360),3667,1000,2667,99,80.0,3300.4125
Devil May Cry 4,4732,1000,3732,46,80.0,2145.9
Deus Ex: Human Revolution,2278,1000,1278,49,25.0,2504.88
Destroy All Humans! Path of the Furon,1887,1000,887,42,15.0,2483.6
Destiny (Xbox 360),1659,1000,659,41,150.0,180.12666666666667
Defiance,3660,1100,2560,52,81.0,1643.4567901234568
Defense Technica,699,400,299,12,20.0,179.4
Defense Grid: The Awakening,482,200,282,12,8.0,423.0
Deep Black: Episode 1,242,200,42,12,6.0,84.0
Deathsmiles II X,1509,1000,509,50,15.0,1696.6666666666667
DeathSpank: Thongs of Virtue,263,200,63,12,8.0,94.5
DeathSpank: The Baconing,281,200,81,12,12.0,81.0
DeathSpank,246,200,46,12,10.0,55.2
Deadpool (Xbox 360),2061,1000,1061,50,15.0,3536.6666666666665
Deadly Premonition (EU/JP),2165,1000,1165,12,30.0,466.0
Deadly Premonition,2264,1000,1264,12,30.0,505.6
Deadlight,647,400,247,30,6.0,1235.0
Deadliest Warrior: The Game,508,200,308,12,10.0,369.6
Deadliest Warrior: Legends,630,200,430,12,6.0,860.0
Deadliest Warrior: Battlegrounds,1936,1000,936,50,35.0,1337.142857142857
Dead or Alive 5 Last Round (Xbox 360),1686,1000,686,48,12.0,2744.0
Dead or Alive 5,4212,1000,3212,48,80.0,1927.2
Dead Space: Ignition,350,200,150,12,3.0,600.0
Dead Space 3,2523,1000,1523,50,50.0,1523.0
Dead Space 2 (DE),1716,1000,716,50,20.0,1790.0
Dead Space 2,1725,1000,725,50,25.0,1450.0
Dead Space (2008),1811,1000,811,48,20.0,1946.4
Dead Rising 2: Off The Record (Xbox 360),1932,1000,932,50,25.0,1864.0
Dead Rising 2: Case Zero (KR),212,200,12,12,2.0,72.0
Dead Rising 2: Case Zero (JP),219,200,19,12,2.0,114.0
Dead Rising 2: Case Zero,274,200,74,12,4.0,222.0
Dead Rising 2: Case West (KR),228,200,28,12,4.0,84.0
Dead Rising 2: Case West (JP),236,200,36,12,4.0,108.0
Dead Rising 2: Case West,304,200,104,12,6.0,208.0
Dead Rising 2 (Xbox 360),2842,1000,1842,50,40.0,2302.5
Dead Rising (Xbox 360),2474,1000,1474,50,40.0,1842.5
Dead Island Riptide (Xbox 360),2023,1000,1023,35,20.0,1790.25
Dead Island (Xbox 360),1747,1000,747,48,25.0,1434.24
Dead Block,507,200,307,12,12.0,307.0
Daytona USA,223,200,23,12,1.0,276.0
Days of Thunder Arcade,367,200,167,12,15.0,133.6
Dash of Destruction,209,200,9,12,1.0,108.0
Darwinia+,447,200,247,12,12.0,247.0
Darksiders II,2510,1000,1510,50,40.0,1887.5
Darksiders,1734,1000,734,43,20.0,1578.1
Darkest Of Days,1269,1000,269,13,6.0,582.8333333333334
DarkStar One: Broken Alliance,2161,1000,1161,50,30.0,1935.0
Dark Void,2065,1000,1065,47,15.0,3337.0
Dark Souls II,1777,1000,777,38,80.0,369.075
Dark Souls,2488,1000,1488,41,80.0,762.6
Dark Messiah of Might and Magic: Elements,3760,1000,2760,49,50.0,2704.8
Dark,1767,1000,767,21,8.0,2013.375
Dante's Inferno,1769,1000,769,42,15.0,2153.2
Dance Central 3,3220,1000,2220,45,35.0,2854.285714285714
Dance Central 2,3648,1000,2648,50,25.0,5296.0
Dance Central,5276,1000,4276,50,30.0,7126.666666666667
Damnation,3119,1000,2119,38,25.0,3220.88
Damage Inc. Pacific Squadron WWII,2100,1000,1100,36,15.0,2640.0
DOOM II: Hell on Earth,442,200,242,12,8.0,363.0
DOOM (Arcade),431,200,231,12,8.0,346.5
Cyber Troopers Virtual-On Oratorio Tangram,233,200,33,12,1.0,396.0
Cyber Troopers Virtual-On Force,1214,1000,214,32,4.0,1712.0
Cyber Troopers Virtual-On,409,400,9,12,0.5,216.0
Crystal Quest,309,200,109,12,4.0,327.0
Crystal Defenders,348,200,148,12,4.0,444.0
Crysis 3,2996,1000,1996,50,20.0,4990.0
Crysis 2,2672,1000,1672,50,50.0,1672.0
Crysis,1636,1000,636,40,15.0,1696.0
Crimson Alliance,390,200,190,12,12.0,190.0
Crazy Taxi,491,200,291,12,5.0,698.4
Crazy Machines Elements,393,200,193,12,10.0,231.6
Crash: Mind Over Mutant,2220,1000,1220,48,12.0,4880.0
Crash Of The Titans,1999,1000,999,47,10.0,4695.3
Crackdown 2,2201,1000,1201,50,30.0,2001.6666666666667
Crackdown,2068,900,1168,43,40.0,1255.6
Counter-Strike: Global Offensive,1674,400,1274,12,300.0,50.96
Costume Quest 2 (Xbox 360),1126,1000,126,18,6.0,378.0
Costume Quest,249,200,49,15,6.0,122.5
Contrast (Xbox 360),462,400,62,22,3.0,454.6666666666667
Contra,427,200,227,12,5.0,544.8
Constant C,313,200,113,15,6.0,282.5
Condemned: Criminal Origins,1649,970,679,50,15.0,2263.3333333333335
Conan,2486,1000,1486,49,20.0,3640.7
Command & Conquer: Red Alert 3,2576,1000,1576,50,40.0,1970.0
Command & Conquer Red Alert 3: Commander's Challenge,564,200,364,12,25.0,174.72
Command & Conquer 3: Tiberium Wars,4086,1000,3086,22,120.0,565.7666666666667
Command & Conquer 3: Kane's Wrath,2292,1000,1292,44,60.0,947.4666666666667
Comix Zone,305,200,105,12,2.0,630.0
Comic Jumper,387,200,187,12,8.0,280.5
CloudBerry Kingdom,1588,400,1188,16,100.0,190.08
Cloning Clyde,258,200,58,12,4.0,174.0
Clannad,1100,1000,100,22,5.0,440.0
Choplifter HD,468,200,268,12,6.0,536.0
Chivalry: Medieval Warfare (Xbox 360),2119,1000,1119,40,15.0,2984.0
Chime,435,200,235,12,12.0,235.0
Child of Light (Xbox 360),515,400,115,27,8.0,388.125
Child of Eden,9448,1000,8448,49,20.0,20697.6
Chessmaster Live,440,200,240,12,15.0,192.0
Charlie Murder,934,400,534,30,15.0,1068.0
Chaos;Head: Noah,1109,1000,109,33,15.0,239.8
CellFactor: Psychokinetic Wars,414,200,214,12,15.0,171.2
Catherine (EU),4663,1000,3663,50,60.0,3052.5
Catherine,4954,1000,3954,50,80.0,2471.25
Catan,408,200,208,12,15.0,166.4
Castlevania: Symphony of the Night (JP),286,200,86,12,10.0,103.2
Castlevania: Symphony of the Night,420,200,220,12,15.0,176.0
Castlevania: Lords of Shadow 2,2830,1000,1830,46,20.0,4209.0
Castlevania: Lords of Shadow - Mirror of Fate HD,1120,400,720,23,15.0,1104.0
Castlevania: Lords of Shadow,2958,1000,1958,42,40.0,2055.9
Castlevania: Harmony of Despair,355,200,155,12,15.0,124.0
CastleStorm,1002,400,602,30,15.0,1204.0
Castle of Illusion Starring Mickey Mouse,688,400,288,12,8.0,432.0
Castle Crashers,357,200,157,12,15.0,125.6
Cartoon Network: Punch Time Explosion XL (EU),1525,1000,525,50,10.0,2625.0
Cartoon Network: Punch Time Explosion XL,1604,1000,604,50,12.0,2516.6666666666665
Cars: Mater-National Championship,1153,1000,153,16,6.0,408.0
Cars 3: Driven to Win (Xbox 360),1868,1000,868,21,20.0,911.4
Cars 2: The Video Game,2310,1000,1310,50,8.0,8187.5
Cars,1189,1000,189,15,6.0,472.5
"Carnival Games: Monkey See, Monkey Do",4608,1000,3608,30,15.0,7216.0
Carcassonne,327,200,127,12,8.0,190.5
Captain America: Super Soldier,1332,1000,332,50,10.0,1660.0
Call of Juarez: The Cartel,1900,1000,900,50,15.0,3000.0
Call of Juarez: Gunslinger,1052,400,652,26,15.0,1130.1333333333334
Call of Juarez: Bound in Blood,2410,1000,1410,47,25.0,2650.8
Call of Juarez,2637,1000,1637,36,25.0,2357.28
Call of Duty: World at War,1867,1000,867,46,200.0,199.41
Call of Duty: Modern Warfare 3 (2011),1980,1000,980,50,20.0,2450.0
Call of Duty: Modern Warfare 2 (2009),1526,1000,526,50,15.0,1753.3333333333333
Call of Duty: Ghosts (Xbox 360),1931,1000,931,50,20.0,2327.5
Call of Duty: Black Ops II,1732,1000,732,50,40.0,915.0
Call of Duty: Black Ops,1894,1000,894,50,30.0,1490.0
Call of Duty: Advanced Warfare (Xbox 360),1939,1000,939,50,15.0,3130.0
Call of Duty Classic (DE),305,200,105,12,15.0,84.0
Call of Duty Classic,386,200,186,12,15.0,148.8
Call of Duty 4: Modern Warfare,1488,1000,488,37,15.0,1203.7333333333333
Call of Duty 3,3321,1000,2321,26,40.0,1508.65
Call of Duty 2,1592,1000,592,13,15.0,513.0666666666667
Caladrius,2213,1000,1213,46,20.0,2789.9
Cabela's Trophy Bucks,1394,1000,394,31,8.0,1526.75
Cabela's Survival: Shadows of Katmai,2064,1000,1064,37,10.0,3936.8
Cabela's Outdoor Adventures,1526,1000,526,42,8.0,2761.5
Cabela's North American Adventures,1711,1000,711,33,8.0,2932.875
Cabela's Hunting Expeditions,1732,1000,732,35,8.0,3202.5
Cabela's Dangerous Hunts 2013,3419,1000,2419,43,12.0,8668.083333333334
Cabela's Dangerous Hunts 2011,3021,1000,2021,19,15.0,2559.9333333333334
Cabela's Dangerous Hunts 2009,1860,1000,860,21,8.0,2257.5
Cabela's Big Game Hunter: Pro Hunts,1820,1000,820,31,12.0,2118.3333333333335
Cabela's Big Game Hunter 2010,1976,1000,976,27,8.0,3294.0
Cabela's Big Game Hunter 2008,1343,1000,343,31,6.0,1772.1666666666667
Cabela's Alaskan Adventures,2747,1000,1747,46,25.0,3214.48
Cabela's African Adventures (Xbox 360),2199,1000,1199,33,25.0,1582.68
Cabela's Adventure Camp,1292,1000,292,22,3.0,2141.3333333333335
CSI: Hard Evidence,1053,1000,53,5,6.0,44.166666666666664
CSI: Fatal Conspiracy,1170,1000,170,25,6.0,708.3333333333334
CSI: Deadly Intent,1135,1000,135,28,6.0,630.0
CAPCOM Arcade Cabinet,2099,400,1699,13,50.0,441.74
Burnout Revenge,2876,1000,1876,36,40.0,1688.4
Burnout Paradise,3084,1000,2084,50,80.0,1302.5
Burnout CRASH!,526,200,326,20,25.0,260.8
Bully: Scholarship Edition,1703,1000,703,38,20.0,1335.7
Bulletstorm,2392,1000,1392,50,40.0,1740.0
Bullet Witch (JP),1431,1000,431,14,15.0,402.26666666666665
Bullet Witch,2366,1000,1366,14,15.0,1274.9333333333334
Bullet Soul: Infinite Burst (JP),1402,1000,402,50,10.0,2010.0
Bullet Soul: Infinite Burst,1431,1000,431,49,5.0,4223.8
Bullet Soul,2646,1500,1146,69,6.0,13179.0
Buku Sudoku (MX),214,200,14,12,4.0,42.0
Buku Sudoku (JP),226,200,26,12,4.0,78.0
Buku Sudoku,276,200,76,12,6.0,152.0
Bubble Bobble Neo!,518,200,318,12,10.0,381.6
Brütal Legend,2952,1000,1952,50,40.0,2440.0
Brothers: A Tale of Two Sons (Xbox 360),490,400,90,12,3.0,360.0
Brothers in Arms: Hell's Highway,1777,1000,777,43,20.0,1670.55
Brink,2032,1000,1032,36,20.0,1857.6
Brain Challenge,850,200,650,12,20.0,390.0
Braid,329,200,129,12,6.0,258.0
Bound by Flame,2845,1000,1845,41,40.0,1891.125
Borderlands: The Pre-Sequel (Xbox 360),1960,1000,960,50,50.0,960.0
Borderlands 2 (Xbox 360),1646,1000,646,50,40.0,807.5
Borderlands,1365,1015,350,51,41.0,435.3658536585366
Boom Boom Rocket,936,200,736,12,8.0,1104.0
Bomberman Live: Battlefest,369,200,169,12,2.0,1014.0
Bomberman Live,390,200,190,12,3.0,760.0
Bomberman Act:Zero,4761,1000,3761,50,1000.0,188.05
Blur,3086,1000,2086,50,40.0,2607.5
Blue Dragon,2890,1000,1890,43,80.0,1015.875
Bloody Good Time,489,200,289,12,8.0,433.5
Bloodforge,844,400,444,30,10.0,1332.0
BloodBath,1097,1000,97,12,10.0,116.4
Blood Knights,763,400,363,12,8.0,544.5
Blood Bowl,3005,1000,2005,39,40.0,1954.875
Blazing Angels: Squadrons of WWII,1382,1000,382,7,10.0,267.4
Blazing Angels 2: Secret Missions of WW2,3169,1000,2169,50,60.0,1807.5
BlazBlue: Calamity Trigger,2314,1000,1314,50,25.0,2628.0
Bladestorm: The Hundred Years' War,1738,1000,738,18,60.0,221.4
Blade Kitten,393,200,193,12,8.0,289.5
Blackwater,3658,1000,2658,48,35.0,3645.2571428571428
Blacklight: Tango Down,880,200,680,12,40.0,204.0
BlackSite: Area 51,3107,1000,2107,44,20.0,4635.4
Black Knight Sword,2005,400,1605,12,15.0,1284.0
Black College Football Experience: Doug Williams Edition,1683,1000,683,27,40.0,461.025
Birds of Steel,2106,1000,1106,50,15.0,3686.6666666666665
Bionic Commando: Rearmed 2,651,200,451,12,20.0,270.6
Bionic Commando,2460,1000,1460,49,25.0,2861.6
BioShock Infinite,2141,1000,1141,50,25.0,2282.0
BioShock 2 (JP),1313,1000,313,50,25.0,626.0
BioShock 2,1674,1000,674,50,40.0,842.5
BioShock (DE),1429,1000,429,50,15.0,1430.0
BioShock,1494,1000,494,50,15.0,1646.6666666666667
Binary Domain,3396,1000,2396,50,80.0,1497.5
Beyond Good & Evil HD,360,200,160,12,8.0,240.0
Beowulf,2159,1000,1159,31,15.0,2395.266666666667
Ben 10 Ultimate Alien: Cosmic Destruction,1556,1000,556,45,8.0,3127.5
Ben 10 Omniverse 2,1597,1000,597,44,8.0,3283.5
Ben 10 Omniverse,1485,1000,485,46,6.0,3718.3333333333335
Ben 10 Galactic Racing,1749,1000,749,50,12.0,3120.8333333333335
Ben 10 Alien Force: The Rise of Hex,375,200,175,12,8.0,262.5
Bellator: MMA Onslaught,878,400,478,30,8.0,1792.5
Bejeweled Blitz LIVE,436,200,236,12,35.0,80.91428571428571
Bejeweled 3,661,200,461,12,12.0,461.0
Bejeweled 2,1024,200,824,12,300.0,32.96
Bee Movie Game,2114,1000,1114,50,12.0,4641.666666666667
Beautiful Katamari,2638,1000,1638,37,80.0,757.575
Bayonetta (Xbox 360),2560,1000,1560,50,25.0,3120.0
Battlestations: Pacific,6401,1000,5401,50,50.0,5401.0
Battlestations: Midway,3565,1000,2565,22,35.0,1612.2857142857142
Battleship (Xbox 360),1377,1000,377,33,8.0,1555.125
Battlefield: Bad Company 2,1726,1000,726,50,40.0,907.5
Battlefield: Bad Company,2465,1000,1465,50,150.0,488.3333333333333
Battlefield 3,2235,1000,1235,38,40.0,1173.25
Battlefield 1943,251,200,51,12,20.0,30.6
BattleBlock Theater,1550,400,1150,30,40.0,862.5
Battle: Los Angeles,237,200,37,12,2.0,222.0
Battle Academy,2168,1000,1168,12,40.0,350.4
Batman: The Telltale Series (Xbox 360),225,200,25,6,1.0,150.0
Batman: Arkham Origins Blackgate Deluxe Edition,762,400,362,30,15.0,724.0
Batman: Arkham City,2354,1000,1354,50,40.0,1692.5
Batman: Arkham Asylum,1783,1000,783,47,20.0,1840.05
Bastion (Xbox 360),291,200,91,12,8.0,136.5
Barbie & Her Sisters: Puppy Rescue,1191,1000,191,20,8.0,477.5
Bankshot Billiards 2,450,200,250,12,6.0,500.0
Banjo-Tooie,329,200,129,12,15.0,103.2
Banjo-Kazooie: Nuts & Bolts,2936,1000,1936,50,30.0,3226.6666666666665
Banjo-Kazooie,374,200,174,12,12.0,174.0
Bangai-O HD: Missile Fury,519,200,319,12,25.0,153.12
Bang Bang Racing,662,400,262,12,12.0,262.0
Band of Bugs,397,200,197,12,10.0,236.4
Bakugan: Defenders of the Core,1685,1000,685,44,10.0,3014.0
Bakugan: Battle Brawlers,1709,1000,709,48,20.0,1701.6
Backyard Sports: Sandlot Sluggers,1208,1000,208,45,6.0,1560.0
Back to the Future: The Game - 30th Anniversary Edition (Xbox 360),1319,1000,319,59,12.0,1568.4166666666667
Babel Rising,457,200,257,12,8.0,385.5
Axel & Pixel,270,200,70,12,3.0,280.0
Awesomenauts (Xbox 360),278,200,78,12,15.0,62.4
Avatar: The Last Airbender - The Burning Earth,1012,1000,12,5,0.5,120.0
Attack of the Movies 3D,2506,1000,1506,20,15.0,2008.0
Asura's Wrath,2636,1000,1636,45,15.0,4908.0
Assault Heroes 2,738,200,538,12,8.0,807.0
Assault Heroes,317,200,117,12,8.0,175.5
Assassin's Creed: Revelations,1760,1000,760,49,25.0,1489.6
Assassin's Creed: Brotherhood,1641,1000,641,50,40.0,801.25
Assassin's Creed Rogue,1882,1000,882,46,30.0,1352.4
Assassin's Creed Liberation HD,576,400,176,30,15.0,352.0
Assassin's Creed IV: Black Flag (Xbox 360),1841,1000,841,50,40.0,1051.25
Assassin's Creed III,2012,1000,1012,50,40.0,1265.0
Assassin's Creed II,1237,1000,237,50,20.0,592.5
Assassin's Creed,1579,1000,579,44,20.0,1273.8
Ashes Cricket 2009,1483,1000,483,25,15.0,805.0
Ascend: Hand of Kul,1211,400,811,30,60.0,405.5
Army of TWO: The Devil's Cartel,1900,1000,900,46,15.0,2760.0
Army of TWO: The 40th Day,3013,1000,2013,50,40.0,2516.25
Army of TWO (EU),2266,1000,1266,37,30.0,1561.4
Army of TWO,2470,1000,1470,37,40.0,1359.75
Armored Core: Verdict Day,3753,1000,2753,50,60.0,2294.1666666666665
Arkanoid Live!,391,200,191,12,10.0,229.2
Arkadian Warriors,287,200,87,12,8.0,130.5
Aqua: Naval Warfare,480,200,280,12,6.0,560.0
Apples to Apples,471,200,271,12,10.0,325.2
Apache: Air Assault,2897,1000,1897,50,20.0,4742.5
Anomaly: Warzone Earth,333,200,133,12,8.0,199.5
Anna - Extended Edition,788,400,388,15,8.0,727.5
Angry Birds Trilogy,4505,1000,3505,50,300.0,584.1666666666666
Angry Birds Star Wars (Xbox 360),3580,1000,2580,50,40.0,3225.0
Ancients of Ooga,370,200,170,12,8.0,255.0
Anarchy Reigns,2444,1000,1444,50,20.0,3610.0
Amped 3,1676,1000,676,15,15.0,676.0
Amaneka of Dawn and the Deep-Blue Golem,1459,1000,459,38,20.0,872.1
Alvin & The Chipmunks: Chipwrecked,1520,1000,520,9,3.0,1560.0
Altered Beast,229,200,29,12,1.0,348.0
Alpha Protocol,1725,1000,725,50,50.0,725.0
Alone In The Dark (2008),1639,1000,639,49,15.0,2087.4
All Zombies Must Die!,411,200,211,12,8.0,316.5
Aliens: Colonial Marines,2236,1000,1236,50,35.0,1765.7142857142858
Aliens vs. Predator,3153,1000,2153,50,50.0,2153.0
Alien: Isolation (Xbox 360),2560,1000,1560,50,20.0,3900.0
Alien Rage,782,400,382,20,10.0,764.0
Alien Hominid 360,621,200,421,12,6.0,842.0
Alien Breed Episode 3: Descent,339,200,139,12,15.0,111.2
Alien Breed Episode 2: Assault,397,200,197,12,12.0,197.0
Alien Breed Episode 1: Evolution,509,200,309,12,8.0,463.5
Alice: Madness Returns,2281,900,1381,44,20.0,3038.2
Alan Wake's American Nightmare,486,200,286,12,8.0,429.0
Alan Wake,1930,1000,930,50,15.0,3100.0
AirMech Arena (Xbox 360),2619,400,2219,30,40.0,1664.25
Air Conflicts: Vietnam,1801,1000,801,16,8.0,1602.0
Air Conflicts: Secret Wars (EU),1456,1000,456,24,10.0,1094.4
Air Conflicts: Secret Wars,1450,1000,450,24,12.0,900.0
Air Conflicts: Pacific Carriers,1373,1000,373,16,10.0,596.8
Age of Booty,354,200,154,12,6.0,308.0
After Burner Climax,228,200,28,12,2.0,168.0
Afro Samurai,2373,1000,1373,48,20.0,3295.2
Aegis Wing,343,200,143,12,1.0,1716.0
Adventure Time: The Secret of the Nameless Kingdom,2495,1000,1495,35,15.0,3488.3333333333335
Adventure Time: Finn and Jake Investigations (Xbox 360),1315,1000,315,24,6.0,1260.0
Adventure Time: Explore the Dungeon Because IDK,5093,1000,4093,46,40.0,4706.95
Adrenalin Misfits (EU/JP),1902,1000,902,28,8.0,3157.0
Adrenalin Misfits,1957,1000,957,28,5.0,5359.2
Aces of the Galaxy,640,200,440,12,6.0,880.0
Ace Combat: Assault Horizon,2763,1000,1763,50,80.0,1101.875
Ace Combat 6: Fires of Liberation,5003,1000,4003,49,80.0,2451.8375
Abyss Odyssey,713,400,313,14,15.0,292.1333333333333
AMY,420,200,220,12,10.0,264.0
AFL Live 2,2640,1000,1640,35,20.0,2870.0
A World of Keflings,331,200,131,12,6.0,262.0
A Kingdom for Keflings,301,200,101,12,8.0,151.5
50 Cent: Blood on the Sand,1722,1000,722,46,12.0,2767.6666666666665
3D Ultra Minigolf Adventures,285,200,85,12,3.0,340.0
3 on 3 NHL Arcade,249,200,49,12,1.0,588.0
2014 FIFA World Cup Brazil,4027,1000,3027,48,60.0,2421.6
1942: Joint Strike,464,200,264,12,6.0,528.0
11eyes CrossOver,1059,1000,59,33,6.0,324.5
0D Beat Drop,340,200,140,12,8.0,210.0
0 day Attack on Earth,491,200,291,12,8.0,436.5
